"Plot Title: WellSTIC2"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21098133, SEN S/N: 21098133, LBL: Temp)","Intensity, Lux (LGR S/N: 21098133, SEN S/N: 21098133, LBL: Cond)","Coupler Detached (LGR S/N: 21098133, SEN S/N: 21098133)","Coupler Attached (LGR S/N: 21098133, SEN S/N: 21098133)","Host Connected (LGR S/N: 21098133, SEN S/N: 21098133)","Stopped (LGR S/N: 21098133, SEN S/N: 21098133)","End Of File (LGR S/N: 21098133, SEN S/N: 21098133)"
90,07/14/21 03:31:34 PM,16.427,148801.0,,,,,
91,07/14/21 03:32:04 PM,16.523,148801.0,,,,,
92,07/14/21 03:32:34 PM,16.523,148801.0,,,,,
93,07/14/21 03:33:04 PM,16.523,148801.0,,,,,
94,07/14/21 03:33:34 PM,16.618,148801.0,,,,,
95,07/14/21 03:34:04 PM,16.713,148801.0,,,,,
96,07/14/21 03:34:34 PM,16.713,148801.0,,,,,
97,07/14/21 03:35:04 PM,16.808,148801.0,,,,,
98,07/14/21 03:35:34 PM,16.808,148801.0,,,,,
99,07/14/21 03:36:04 PM,16.903,148801.0,,,,,
100,07/14/21 03:36:34 PM,16.903,148801.0,,,,,
101,07/14/21 03:37:04 PM,16.903,148801.0,,,,,
102,07/14/21 03:37:34 PM,16.903,148801.0,,,,,
103,07/14/21 03:38:04 PM,16.903,148801.0,,,,,
104,07/14/21 03:38:34 PM,16.999,148801.0,,,,,
105,07/14/21 03:39:04 PM,16.999,148801.0,,,,,
106,07/14/21 03:39:34 PM,17.094,148801.0,,,,,
107,07/14/21 03:40:04 PM,17.094,148801.0,,,,,
108,07/14/21 03:40:34 PM,17.094,148801.0,,,,,
109,07/14/21 03:41:04 PM,17.189,148801.0,,,,,
110,07/14/21 03:41:34 PM,17.189,148801.0,,,,,
111,07/14/21 03:42:04 PM,17.189,148801.0,,,,,
112,07/14/21 03:42:34 PM,17.284,148801.0,,,,,
113,07/14/21 03:43:04 PM,17.284,148801.0,,,,,
114,07/14/21 03:43:34 PM,17.379,148801.0,,,,,
115,07/14/21 03:44:04 PM,17.379,148801.0,,,,,
116,07/14/21 03:44:34 PM,17.475,148801.0,,,,,
117,07/14/21 03:45:04 PM,17.475,148801.0,,,,,
118,07/14/21 03:45:34 PM,17.475,148801.0,,,,,
119,07/14/21 03:46:04 PM,17.570,148801.0,,,,,
120,07/14/21 03:46:34 PM,17.570,148801.0,,,,,
121,07/14/21 03:47:04 PM,17.665,148801.0,,,,,
122,07/14/21 03:47:34 PM,17.665,148801.0,,,,,
123,07/14/21 03:48:04 PM,17.665,148801.0,,,,,
124,07/14/21 03:48:34 PM,17.760,148801.0,,,,,
125,07/14/21 03:49:04 PM,17.760,148801.0,,,,,
126,07/14/21 03:49:34 PM,17.855,148801.0,,,,,
127,07/14/21 03:50:04 PM,17.855,148801.0,,,,,
128,07/14/21 03:50:34 PM,17.950,148801.0,,,,,
129,07/14/21 03:51:04 PM,17.950,148801.0,,,,,
130,07/14/21 03:51:34 PM,17.950,148801.0,,,,,
131,07/14/21 03:52:04 PM,18.045,148801.0,,,,,
132,07/14/21 03:52:34 PM,18.045,148801.0,,,,,
133,07/14/21 03:53:04 PM,18.045,148801.0,,,,,
134,07/14/21 03:53:34 PM,18.140,148801.0,,,,,
135,07/14/21 03:54:04 PM,18.140,148801.0,,,,,
136,07/14/21 03:54:34 PM,18.140,148801.0,,,,,
137,07/14/21 03:55:04 PM,18.236,148801.0,,,,,
138,07/14/21 03:55:34 PM,18.236,148801.0,,,,,
139,07/14/21 03:56:04 PM,18.236,148801.0,,,,,
140,07/14/21 03:56:34 PM,18.331,148801.0,,,,,
141,07/14/21 03:57:04 PM,18.331,148801.0,,,,,
142,07/14/21 03:57:34 PM,18.331,148801.0,,,,,
143,07/14/21 03:58:04 PM,18.331,148801.0,,,,,
144,07/14/21 03:58:34 PM,18.331,148801.0,,,,,
